110,
135,
295,
29,
207,
28,
231,
159,
100,
51,
9,
151,
228,
66,
78,
0,
204,
76,
101,
77,
190,
252,
263,
48,
87,
46,
233,
107,
49,
207,
59,
105,
140,
93,
205,
178,
113,
231,
52,
185,
154,
83,
279,
189,
0,
139,
0,
188,
181,
7,
53,
151,
134,
335,
301,
218,
96,
204,
135,
67,
16,
82,
2,
79,
76,
126,
0,
98,
56,
131,
50,
209,
113,
200,
190,
19,
34,
59,
275,
191,
46,
203,
106,
209,
43,
37,
167,
130,
43,
317,
23,
100,
164,
271,
284,
38,
37,
315,
118,
337,
298,
48,
242,
112,
55,
120,
103,
120,
23,
155,
122,
46,
106,
98,
0,
0,
0,
12,
33
