33,55571,Weird Oscillations,,1,,,,,,
33,55572,Weird Oscillations,,1,,,,,,
33,124818,Weird Oscillations,,1,,,,,,
33,140352,Noisy,,1,,,,,,
33,140977,Noisy,,1,,,,,,
33,142142,Weird Oscillations,,1,,,,,,
33,142145,Weird Oscillations,,1,,,,,,
33,146884,Weird Oscillations,,1,,,,,,
33,183352,Weird Oscillations,,1,,,,,,
33,183357,Weird Oscillations,,1,,,,,,
33,188912,Weird Oscillations,,1,,,,,,
33,203913,Weird Oscillations,,1,,,,,,
33,218016,Large Energy Single Event,Ball of charge counts = 1.48e6,1,,,,,,
33,228513,Weird Oscillations,,1,,,,,,
33,241033,Weird Oscillations,,1,,,,,,
33,241034,Weird Oscillations,,1,,,,,,
33,278462,Noisy,,1,,,,,,
33,290060,Weird Oscillations,,1,,,,,,
33,302270,Noisy,,1,,,,,,
33,316160,Weird Oscillations,,1,,,,,,
33,324405,RnPo Chain,maybe accidental coin; 90 deg,1,228,,,,,
33,333012,Weird Oscillations,,1,,,,,,
33,349481,RnPo Chain,50 deg,1,66,,,,,
33,359504,Noisy,,1,,,,,,
33,383410,Weird Oscillations,,1,,,,,,
33,407395,Weird Oscillations,,1,,,,,,
33,411796,RnPo Chain,"Strange Event, alpha in the middle of the pad plane cut off",1,,,,,,
33,429480,Weird Oscillations,,1,,,,,,
33,431767,Noisy,,1,,,,,,
33,480429,Weird Oscillations,,1,,,,,,
33,504701,Weird Oscillations,,1,,,,,,
33,515376,Noisy,,1,,,,,,
33,530270,Weird Oscillations,,1,,,,,,
34,90412,Large Energy Single Event,,1,,,,,,
34,107849,Noisy,,1,,,,,,
34,130469,Weird Oscillations,,1,,,,,,
34,130470,Weird Oscillations,,1,,,,,,
34,130471,Weird Oscillations,,1,,,,,,
34,130472,Weird Oscillations,,1,,,,,,
34,152530,Weird Oscillations,,1,,,,,,
34,152531,Weird Oscillations,,1,,,,,,
34,169354,Weird Oscillations,,1,,,,,,
34,169355,Weird Oscillations,,1,,,,,,
34,224756,Weird Oscillations,,1,,,,,,
34,229512,Weird Oscillations,,1,,,,,,
34,236398,Weird Oscillations,,1,,,,,,
34,241932,Weird Oscillations,,1,,,,,,
34,265943,Weird Oscillations,,1,,,,,,
34,281407,Noisy,,1,,,,,,
34,290422,Weird Oscillations,,1,,,,,,
34,319709,Weird Oscillations,,1,,,,,,
34,319710,Weird Oscillations,,1,,,,,,
34,327814,Weird Oscillations,,1,,,,,,
34,339699,Noisy,,1,,,,,,
34,348420,Weird Oscillations,,1,,,,,,
34,380267,Noisy,,1,,,,,,
34,416214,Weird Oscillations,,1,,,,,,
34,435030,Noisy,,1,,,,,,
34,437122,RnPo Chain,origin cut off; 110 deg,1,78,,,,,
34,439708,Noisy,,1,,,,,,
34,445411,Weird Oscillations,,1,,,,,,
34,458806,Weird Oscillations,,1,,,,,,
34,458807,Weird Oscillations,,1,,,,,,
34,479505,Weird Oscillations,,1,,,,,,
34,501637,Weird Oscillations,,1,,,,,,
34,509622,Noisy,,1,,,,,,
34,520306,Weird Oscillations,,1,,,,,,
34,520307,Weird Oscillations,On one AsAd (0),1,,,,,,
34,520308,Weird Oscillations,,1,,,,,,
34,551791,Weird Oscillations,,1,,,,,,
34,551793,Weird Oscillations,,1,,,,,,
35,51976,Noisy,,1,,,,,,
35,53753,Weird Oscillations,,1,,,,,,
35,53756,Weird Oscillations,,1,,,,,,
35,93810,Weird Oscillations,,1,,,,,,
35,93811,Weird Oscillations,,1,,,,,,
35,118059,Weird Oscillations,,1,,,,,,
35,124306,Weird Oscillations,,1,,,,,,
35,141007,Weird Oscillations,,1,,,,,,
35,165357,Weird Oscillations,,1,,,,,,
35,188472,Noisy,,1,,,,,,
35,190170,Weird Oscillations,,1,,,,,,
35,190172,Weird Oscillations,,1,,,,,,
35,212080,Weird Oscillations,,1,,,,,,
35,247490,Disintegration,3 particles (4?),1,,,,,,
35,248151,Noisy,,1,,,,,,
35,290737,Weird Oscillations,,1,,,,,,
35,310005,Weird Oscillations,,1,,,,,,
35,357437,Noisy,,1,,,,,,
35,366442,Accidental Coin,"Very strange event, bragg peak on  the same spot",1,,,,,,
35,376460,Noisy,,1,,,,,,
35,383987,Noisy,,1,,,,,,
35,399853,Weird Oscillations,,1,,,,,,
35,399855,Weird Oscillations,,1,,,,,,
35,421383,Weird Oscillations,,1,,,,,,
35,439355,Weird Oscillations,,1,,,,,,
35,439356,Weird Oscillations,,1,,,,,,
35,462407,Weird Oscillations,,1,,,,,,
35,462408,Weird Oscillations,,1,,,,,,
35,479383,Weird Oscillations,,1,,,,,,
36,16991,Weird Oscillations,,1,,,,,,
36,34649,Weird Oscillations,On one AsAd (1),1,,,,,,
36,79263,Weird Oscillations,,1,,,,,,
36,126722,Large Energy Single Event,Thin (maybe near MM),1,,,,,,
36,127843,Noisy,,1,,,,,,
36,137494,Weird Oscillations,,1,,,,,,
36,176134,Weird Oscillations,,1,,,,,,
36,176136,Weird Oscillations,,1,,,,,,
36,199866,Weird Oscillations,,1,,,,,,
36,217999,Weird Oscillations,,1,,,,,,
36,218002,Weird Oscillations,,1,,,,,,
36,236584,Weird Oscillations,,1,,,,,,
36,243390,Weird Oscillations,,1,,,,,,
36,243391,Weird Oscillations,,1,,,,,,
36,267489,Weird Oscillations,,1,,,,,,
36,267490,Weird Oscillations,,1,,,,,,
36,292169,Weird Oscillations,,1,,,,,,
36,316287,Weird Oscillations,,1,,,,,,
36,316288,Weird Oscillations,,1,,,,,,
36,324907,Noisy,,1,,,,,,
36,334124,Noisy,,1,,,,,,
36,336985,Noisy,,1,,,,,,
36,373791,Large Energy Single Event,fit the bragg peak to confirm,1,,,,,,
36,389105,Weird Oscillations,,1,,,,,,
36,408378,Weird Oscillations,,1,,,,,,
36,421698,RnPo Chain,"origin is close to each other, angle ~160",1,0,,,,,
36,427153,Weird Oscillations,,1,,,,,,
36,432176,Weird Oscillations,,1,,,,,,
36,454807,Noisy,,1,,,,,,
36,477661,Noisy,,1,,,,,,
36,489453,Large Energy Single Event,83 mm long,1,,,,,,
36,522269,Weird Oscillations,,1,,,,,,
36,522271,Weird Oscillations,,1,,,,,,
36,547123,Weird Oscillations,,1,,,,,,
36,550528,Accidental Coin,,1,,,,,,
37,2094,Weird Oscillations,,1,,,,,,
37,6278,RnPo Chain,Thin (maybe near MM); 100 deg,1,204,,,,,
37,11581,Weird Oscillations,,1,,,,,,
37,27081,Noisy,,1,,,,,,
37,35337,Weird Oscillations,,1,,,,,,
37,45276,Noisy,,1,,,,,,
37,45442,Weird Oscillations,,1,,,,,,
37,59369,Accidental Coin,origin is close to each other,1,,,,,,
37,69153,Weird Oscillations,,1,,,,,,
37,69635,Weird Oscillations,,1,,,,,,
37,79993,Weird Oscillations,,1,,,,,,
37,84609,Weird Oscillations,,1,,,,,,
37,85574,Weird Oscillations,,1,,,,,,
37,89111,Weird Oscillations,,1,,,,,,
37,94906,Weird Oscillations,,1,,,,,,
37,94907,Weird Oscillations,,1,,,,,,
38,17116,Weird Oscillations,,1,,,,,,
38,42712,Weird Oscillations,,1,,,,,,
38,42713,Weird Oscillations,,1,,,,,,
38,42714,Weird Oscillations,,1,,,,,,
38,49056,RnPo Chain,"short individual tracks, separated in time; 30 deg",1,76,,,,,
38,63878,Weird Oscillations,,1,,,,,,
38,86054,Weird Oscillations,,1,,,,,,
38,102741,Noisy,,1,,,,,,
38,110527,Weird Oscillations,,1,,,,,,
38,110732,RnPo Chain,"good example of time separation, this one looks like a double alpha in 2d pad plane view; 175 deg",1,101,,,,,
38,128567,Weird Oscillations,,1,,,,,,
38,153651,Weird Oscillations,,1,,,,,,
38,157356,Large Energy Single Event,,1,,,,,,
38,172595,Weird Oscillations,,1,,,,,,
38,172596,Weird Oscillations,,1,,,,,,
38,177816,Weird Oscillations,,1,,,,,,
38,194311,Weird Oscillations,,1,,,,,,
38,215295,Weird Oscillations,,1,,,,,,
38,220499,Weird Oscillations,,1,,,,,,
38,225554,Disintegration,two tracks thin with a lot of charge at the vertex,1,,,,,,
38,240729,Noisy,,1,,,,,,
38,260577,Weird Oscillations,,1,,,,,,
38,328254,Weird Oscillations,,1,,,,,,
38,328257,Weird Oscillations,,1,,,,,,
38,343316,Noisy,,1,,,,,,
38,356201,Noisy,,1,,,,,,
38,367179,Weird Oscillations,,1,,,,,,
38,378532,Noisy,,1,,,,,,
38,383663,Weird Oscillations,,1,,,,,,
39,20350,Weird Oscillations,,1,,,,,,
39,24948,Weird Oscillations,,1,,,,,,
39,34332,Noisy,,1,,,,,,
39,37546,Weird Oscillations,,1,,,,,,
39,37547,Weird Oscillations,,1,,,,,,
39,59356,Weird Oscillations,,1,,,,,,
39,67406,Noisy,,1,,,,,,
39,97377,Weird Oscillations,,1,,,,,,
39,97380,Weird Oscillations,,1,,,,,,
39,114816,Weird Oscillations,,1,,,,,,
39,114942,Noisy,,1,,,,,,
39,163817,Noisy,,1,,,,,,
39,187729,Weird Oscillations,,1,,,,,,
39,199048,Noisy,,1,,,,,,
39,232028,Weird Oscillations,,1,,,,,,
39,239644,Noisy,,1,,,,,,
39,261939,Noisy,,1,,,,,,
39,276142,Weird Oscillations,,1,,,,,,
39,304799,Weird Oscillations,,1,,,,,,
39,304800,Weird Oscillations,,1,,,,,,
39,331014,Weird Oscillations,,1,,,,,,
39,350985,Noisy,,1,,,,,,
39,353164,Noisy,,1,,,,,,
39,376130,Weird Oscillations,,1,,,,,,
39,395716,Weird Oscillations,,1,,,,,,
39,395717,Weird Oscillations,,1,,,,,,
39,426740,Weird Oscillations,,1,,,,,,
40,4399,Weird Oscillations,,1,,,,,,
40,4970,Weird Oscillations,On one AsAd (1),1,,,,,,
40,5277,Weird Oscillations,,1,,,,,,
40,15765,RnPo Chain,120 deg,1,77,,,,,
40,24852,Weird Oscillations,,1,,,,,,
40,24854,Weird Oscillations,,1,,,,,,
40,42494,Weird Oscillations,,1,,,,,,
40,66726,Weird Oscillations,,1,,,,,,
40,109902,Weird Oscillations,,1,,,,,,
40,140897,Weird Oscillations,,1,,,,,,
40,141419,RnPo Chain,maybe evidence of Po drift to cathode; 80 deg,1,190,,,,,
40,147983,Weird Oscillations,,1,,,,,,
40,149398,Large Energy Single Event,59 mm length,1,,,,,,
40,159321,Weird Oscillations,,1,,,,,,
40,162352,RnPo Chain,same track width; 90 deg,1,252,,,,,
40,164087,Weird Oscillations,,1,,,,,,
40,175922,Weird Oscillations,,1,,,,,,
40,193151,Weird Oscillations,,1,,,,,,
40,210664,Weird Oscillations,,1,,,,,,
40,229108,Weird Oscillations,,1,,,,,,
40,240308,Noisy,,1,,,,,,
40,252274,Weird Oscillations,,1,,,,,,
40,263343,Noisy,,1,,,,,,
40,264159,Noisy,,1,,,,,,
40,272736,Weird Oscillations,,1,,,,,,
40,301094,Weird Oscillations,,1,,,,,,
40,313059,Noisy,,1,,,,,,
40,334396,Weird Oscillations,,1,,,,,,
40,334398,Weird Oscillations,,1,,,,,,
40,352063,Weird Oscillations,,1,,,,,,
40,352348,Noisy,,1,,,,,,
40,395090,Weird Oscillations,,1,,,,,,
40,413604,Noisy,,1,,,,,,
40,444415,Noisy,,1,,,,,,
40,450239,Weird Oscillations,,1,,,,,,
40,450240,Weird Oscillations,,1,,,,,,
40,450241,Weird Oscillations,,1,,,,,,
40,471206,Weird Oscillations,,1,,,,,,
40,509736,Weird Oscillations,,1,,,,,,
41,25208,Weird Oscillations,,1,,,,,,
41,46120,Weird Oscillations,,1,,,,,,
41,47816,Weird Oscillations,,1,,,,,,
41,47817,Weird Oscillations,,1,,,,,,
41,90375,Weird Oscillations,,1,,,,,,
41,99265,Noisy,,1,,,,,,
41,106190,Weird Oscillations,,1,,,,,,
41,114174,Noisy,,1,,,,,,
41,123427,Noisy,,1,,,,,,
41,149202,Weird Oscillations,,1,,,,,,
41,153479,Weird Oscillations,,1,,,,,,
41,163112,Weird Oscillations,,1,,,,,,
41,172397,Weird Oscillations,,1,,,,,,
41,172398,Weird Oscillations,,1,,,,,,
41,195636,Noisy,,1,,,,,,
41,215268,Weird Oscillations,On one AsAd (0),1,,,,,,
41,215271,Weird Oscillations,,1,,,,,,
41,232737,Weird Oscillations,,1,,,,,,
41,237539,Weird Oscillations,,1,,,,,,
41,254231,Weird Oscillations,,1,,,,,,
41,284321,Noisy,,1,,,,,,
41,310597,Weird Oscillations,,1,,,,,,
41,317248,Noisy,,1,,,,,,
41,325092,Noisy,,1,,,,,,
41,325782,Noisy,,1,,,,,,
41,339314,Weird Oscillations,,1,,,,,,
41,351320,Accidental Coin,,1,,,,,,
41,367472,Weird Oscillations,,1,,,,,,
41,367474,Weird Oscillations,,1,,,,,,
41,379952,Noisy,,1,,,,,,
41,397765,Weird Oscillations,,1,,,,,,
41,397766,Weird Oscillations,,1,,,,,,
41,422682,Weird Oscillations,,1,,,,,,
41,422686,Weird Oscillations,,1,,,,,,
41,457779,Noisy,,1,,,,,,
41,475790,Weird Oscillations,,1,,,,,,
42,1648,Disintegration,"two tracks, thin",1,,,,,,
42,36155,Weird Oscillations,,1,,,,,,
42,56029,Weird Oscillations,,1,,,,,,
42,56030,Weird Oscillations,,1,,,,,,
42,66207,Noisy,,1,,,,,,
42,74276,Weird Oscillations,,1,,,,,,
42,90746,Noisy,,1,,,,,,
42,92568,Weird Oscillations,,1,,,,,,
42,92569,Weird Oscillations,,1,,,,,,
42,111592,Weird Oscillations,,1,,,,,,
42,139312,Weird Oscillations,,1,,,,,,
42,139313,Weird Oscillations,,1,,,,,,
42,162929,Weird Oscillations,,1,,,,,,
42,176395,Noisy,,1,,,,,,
42,261872,Weird Oscillations,,1,,,,,,
42,284670,Weird Oscillations,,1,,,,,,
42,291272,Noisy,,1,,,,,,
42,301301,Noisy,traces look fine but the pad plane is noisy,1,,,,,,
42,305129,Weird Oscillations,,1,,,,,,
42,305130,Weird Oscillations,,1,,,,,,
42,346438,Weird Oscillations,,1,,,,,,
42,346439,Weird Oscillations,,1,,,,,,
